Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	04/20/20 	_x86_64_	(32 CPU)

18:45:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:22       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22       8    0.50    0.00    1.49    0.00    0.00    0.00    0.00    0.00   98.01
18:45:22       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:45:22      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      24    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
18:45:22      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
